date,visitor,home,visitor_points,home_points
2023-01-05,Utah Jazz,Houston Rockets,131.0,114.0
2023-01-05,Boston Celtics,Dallas Mavericks,124.0,95.0
2023-01-05,Memphis Grizzlies,Orlando Magic,123.0,115.0
2023-01-05,LA Clippers,Denver Nuggets,91.0,122.0
2023-01-06,Brooklyn Nets,New Orleans Pelicans,108.0,102.0
2023-01-06,Washington Wizards,Oklahoma City Thunder,110.0,127.0
2023-01-06,New York Knicks,Toronto Raptors,112.0,108.0
2023-01-06,Atlanta Hawks,Los Angeles Lakers,114.0,130.0
2023-01-06,Charlotte Hornets,Milwaukee Bucks,138.0,109.0
2023-01-06,Portland Trail Blazers,Indiana Pacers,99.0,108.0
2023-01-06,LA Clippers,Minnesota Timberwolves,115.0,128.0
2023-01-06,Chicago Bulls,Philadelphia 76ers,126.0,112.0
2023-01-06,Cleveland Cavaliers,Denver Nuggets,108.0,121.0
2023-01-06,Detroit Pistons,San Antonio Spurs,109.0,121.0
2023-01-06,Miami Heat,Phoenix Suns,104.0,96.0
2023-01-07,Utah Jazz,Chicago Bulls,118.0,126.0
2023-01-07,Boston Celtics,San Antonio Spurs,121.0,116.0
2023-01-07,Orlando Magic,Golden State Warriors,115.0,101.0
2023-01-07,Los Angeles Lakers,Sacramento Kings,136.0,134.0
2023-01-07,New Orleans Pelicans,Dallas Mavericks,117.0,127.0
2023-01-08,Portland Trail Blazers,Toronto Raptors,105.0,117.0
2023-01-08,Cleveland Cavaliers,Phoenix Suns,112.0,98.0
2023-01-08,Utah Jazz,Memphis Grizzlies,118.0,123.0
2023-01-08,Charlotte Hornets,Indiana Pacers,111.0,116.0
2023-01-08,Atlanta Hawks,LA Clippers,112.0,108.0
2023-01-08,Minnesota Timberwolves,Houston Rockets,104.0,96.0
2023-01-08,Philadelphia 76ers,Detroit Pistons,123.0,111.0
2023-01-08,Brooklyn Nets,Miami Heat,102.0,101.0
2023-01-08,Dallas Mavericks,Oklahoma City Thunder,109.0,120.0
2023-01-09,Los Angeles Lakers,Denver Nuggets,109.0,122.0
2023-01-09,Milwaukee Bucks,New York Knicks,111.0,107.0
2023-01-09,Orlando Magic,Sacramento Kings,111.0,136.0
2023-01-09,Chicago Bulls,Boston Celtics,99.0,107.0
2023-01-09,New Orleans Pelicans,Washington Wizards,132.0,112.0
2023-01-09,San Antonio Spurs,Memphis Grizzlies,113.0,121.0
2023-01-10,Detroit Pistons,Philadelphia 76ers,116.0,147.0
2023-01-10,Cleveland Cavaliers,Utah Jazz,114.0,116.0
2023-01-10,Oklahoma City Thunder,Miami Heat,111.0,112.0
2023-01-10,Dallas Mavericks,LA Clippers,101.0,113.0
2023-01-10,Orlando Magic,Portland Trail Blazers,109.0,106.0
2023-01-10,Charlotte Hornets,Toronto Raptors,120.0,132.0
2023-01-10,Phoenix Suns,Golden State Warriors,125.0,113.0
2023-01-11,Milwaukee Bucks,Atlanta Hawks,114.0,105.0
2023-01-11,Indiana Pacers,New York Knicks,113.0,119.0
2023-01-11,San Antonio Spurs,Memphis Grizzlies,129.0,135.0
2023-01-11,Houston Rockets,Sacramento Kings,115.0,135.0
2023-01-11,Phoenix Suns,Denver Nuggets,97.0,126.0
2023-01-11,Chicago Bulls,Washington Wizards,97.0,100.0
2023-01-11,Minnesota Timberwolves,Detroit Pistons,118.0,135.0
2023-01-11,New Orleans Pelicans,Boston Celtics,114.0,125.0
2023-01-12,Oklahoma City Thunder,Philadelphia 76ers,133.0,114.0
2023-01-12,Dallas Mavericks,Los Angeles Lakers,119.0,115.0
2023-01-12,Boston Celtics,Brooklyn Nets,109.0,98.0
2023-01-12,Charlotte Hornets,Toronto Raptors,114.0,124.0
2023-01-12,Milwaukee Bucks,Miami Heat,102.0,108.0
2023-01-12,Cleveland Cavaliers,Portland Trail Blazers,119.0,113.0
2023-01-13,Denver Nuggets,LA Clippers,115.0,103.0
2023-01-13,Houston Rockets,Sacramento Kings,114.0,139.0
2023-01-13,Phoenix Suns,Minnesota Timberwolves,116.0,121.0
2023-01-13,New Orleans Pelicans,Detroit Pistons,116.0,110.0
2023-01-13,Atlanta Hawks,Indiana Pacers,113.0,111.0
2023-01-13,Oklahoma City Thunder,Chicago Bulls,124.0,110.0
2023-01-13,Orlando Magic,Utah Jazz,108.0,112.0
2023-01-13,Golden State Warriors,San Antonio Spurs,144.0,113.0
2023-01-13,New York Knicks,Washington Wizards,112.0,108.0
2023-01-14,Cleveland Cavaliers,Minnesota Timberwolves,102.0,110.0
2023-01-14,Dallas Mavericks,Portland Trail Blazers,119.0,136.0
2023-01-14,Philadelphia 76ers,Utah Jazz,118.0,117.0
2023-01-14,Atlanta Hawks,Toronto Raptors,114.0,103.0
2023-01-14,Boston Celtics,Charlotte Hornets,122.0,106.0
2023-01-14,Memphis Grizzlies,Indiana Pacers,130.0,112.0
2023-01-14,Milwaukee Bucks,Miami Heat,95.0,111.0
2023-01-15,New York Knicks,Detroit Pistons,117.0,104.0
2023-01-15,Golden State Warriors,Chicago Bulls,118.0,132.0
2023-01-15,Philadelphia 76ers,Los Angeles Lakers,113.0,112.0
2023-01-15,Oklahoma City Thunder,Brooklyn Nets,112.0,102.0
2023-01-15,Sacramento Kings,San Antonio Spurs,132.0,119.0
2023-01-15,Dallas Mavericks,Portland Trail Blazers,123.0,140.0
2023-01-15,Orlando Magic,Denver Nuggets,116.0,119.0
2023-01-15,Houston Rockets,LA Clippers,100.0,121.0
2023-01-16,New Orleans Pelicans,Cleveland Cavaliers,103.0,113.0
2023-01-16,Golden State Warriors,Washington Wizards,127.0,118.0
2023-01-16,Boston Celtics,Charlotte Hornets,130.0,118.0
2023-01-16,Phoenix Suns,Memphis Grizzlies,106.0,136.0
2023-01-16,Houston Rockets,Los Angeles Lakers,132.0,140.0
2023-01-16,Miami Heat,Atlanta Hawks,113.0,121.0
2023-01-16,Indiana Pacers,Milwaukee Bucks,119.0,132.0
2023-01-16,Utah Jazz,Minnesota Timberwolves,126.0,125.0
2023-01-16,Toronto Raptors,New York Knicks,123.0,121.0
2023-01-17,Philadelphia 76ers,LA Clippers,120.0,110.0
2023-01-17,Toronto Raptors,Milwaukee Bucks,122.0,130.0
2023-01-17,Portland Trail Blazers,Denver Nuggets,113.0,122.0
2023-01-17,Brooklyn Nets,San Antonio Spurs,98.0,106.0
2023-01-18,Washington Wizards,New York Knicks,116.0,105.0
2023-01-18,Minnesota Timberwolves,Denver Nuggets,118.0,122.0
2023-01-18,LA Clippers,Utah Jazz,103.0,126.0
2023-01-18,Charlotte Hornets,Houston Rockets,122.0,117.0
2023-01-18,Miami Heat,New Orleans Pelicans,124.0,98.0
2023-01-18,Sacramento Kings,Los Angeles Lakers,116.0,111.0
2023-01-18,Cleveland Cavaliers,Memphis Grizzlies,114.0,115.0
2023-01-18,Indiana Pacers,Oklahoma City Thunder,106.0,126.0
2023-01-18,Atlanta Hawks,Dallas Mavericks,130.0,122.0
2023-01-19,Chicago Bulls,Detroit Pistons,126.0,108.0
2023-01-19,Philadelphia 76ers,Portland Trail Blazers,105.0,95.0
2023-01-19,Toronto Raptors,Minnesota Timberwolves,126.0,128.0
2023-01-19,Golden State Warriors,Boston Celtics,118.0,121.0
2023-01-19,Brooklyn Nets,Phoenix Suns,112.0,117.0
2023-01-20,Indiana Pacers,Denver Nuggets,111.0,134.0
2023-01-20,Golden State Warriors,Cleveland Cavaliers,120.0,114.0
2023-01-20,Oklahoma City Thunder,Sacramento Kings,113.0,118.0
2023-01-20,Miami Heat,Dallas Mavericks,90.0,115.0
2023-01-20,LA Clippers,San Antonio Spurs,131.0,126.0
2023-01-20,New York Knicks,Atlanta Hawks,124.0,139.0
2023-01-20,Brooklyn Nets,Utah Jazz,117.0,106.0
2023-01-20,Memphis Grizzlies,Los Angeles Lakers,121.0,122.0
2023-01-20,New Orleans Pelicans,Orlando Magic,110.0,123.0
2023-01-21,Philadelphia 76ers,Sacramento Kings,129.0,127.0
2023-01-21,Houston Rockets,Minnesota Timberwolves,104.0,113.0
2023-01-21,Charlotte Hornets,Atlanta Hawks,122.0,118.0
2023-01-21,Boston Celtics,Toronto Raptors,106.0,104.0
2023-01-21,Indiana Pacers,Phoenix Suns,107.0,112.0
2023-01-21,Milwaukee Bucks,Cleveland Cavaliers,102.0,114.0
2023-01-21,Orlando Magic,Washington Wizards,118.0,138.0
2023-01-22,Memphis Grizzlies,Phoenix Suns,110.0,112.0
2023-01-22,Brooklyn Nets,Golden State Warriors,120.0,116.0
2023-01-22,Oklahoma City Thunder,Denver Nuggets,101.0,99.0
2023-01-22,New Orleans Pelicans,Miami Heat,96.0,100.0
2023-01-22,LA Clippers,Dallas Mavericks,112.0,98.0
2023-01-22,Los Angeles Lakers,Portland Trail Blazers,121.0,112.0
2023-01-22,New York Knicks,Toronto Raptors,116.0,125.0
2023-01-23,Boston Celtics,Orlando Magic,98.0,113.0
2023-01-23,Milwaukee Bucks,Detroit Pistons,150.0,130.0
2023-01-23,Atlanta Hawks,Chicago Bulls,100.0,111.0
2023-01-23,San Antonio Spurs,Portland Trail Blazers,127.0,147.0
2023-01-23,Charlotte Hornets,Utah Jazz,102.0,120.0
2023-01-23,Minnesota Timberwolves,Houston Rockets,114.0,119.0
2023-01-23,Memphis Grizzlies,Sacramento Kings,100.0,133.0
2023-01-24,Chicago Bulls,Indiana Pacers,110.0,116.0
2023-01-24,Cleveland Cavaliers,New York Knicks,103.0,105.0
2023-01-24,LA Clippers,Los Angeles Lakers,133.0,115.0
2023-01-24,Charlotte Hornets,Phoenix Suns,97.0,128.0
2023-01-24,Denver Nuggets,New Orleans Pelicans,99.0,98.0
2023-01-24,Washington Wizards,Dallas Mavericks,127.0,126.0
2023-01-24,Boston Celtics,Miami Heat,95.0,98.0
2023-01-25,Minnesota Timberwolves,New Orleans Pelicans,111.0,102.0
2023-01-25,Utah Jazz,Portland Trail Blazers,124.0,134.0
2023-01-25,San Antonio Spurs,Los Angeles Lakers,104.0,113.0
2023-01-25,Indiana Pacers,Orlando Magic,120.0,126.0
2023-01-25,Memphis Grizzlies,Golden State Warriors,120.0,122.0
2023-01-25,Atlanta Hawks,Oklahoma City Thunder,137.0,132.0
2023-01-25,Brooklyn Nets,Philadelphia 76ers,133.0,137.0
2023-01-25,Toronto Raptors,Sacramento Kings,113.0,95.0
2023-01-25,Washington Wizards,Houston Rockets,108.0,103.0
2023-01-25,Denver Nuggets,Milwaukee Bucks,99.0,107.0
2023-01-26,San Antonio Spurs,LA Clippers,100.0,138.0
2023-01-26,Chicago Bulls,Charlotte Hornets,96.0,111.0
2023-01-26,Dallas Mavericks,Phoenix Suns,99.0,95.0
2023-01-26,Detroit Pistons,Brooklyn Nets,130.0,122.0
2023-01-26,New York Knicks,Boston Celtics,120.0,117.0
2023-01-26,Cleveland Cavaliers,Houston Rockets,113.0,95.0
2023-01-27,Milwaukee Bucks,Indiana Pacers,141.0,131.0
2023-01-27,Orlando Magic,Miami Heat,105.0,110.0
2023-01-27,Toronto Raptors,Golden State Warriors,117.0,129.0
2023-01-27,Memphis Grizzlies,Minnesota Timberwolves,100.0,111.0
2023-01-27,Cleveland Cavaliers,Oklahoma City Thunder,100.0,112.0
2023-01-28,Dallas Mavericks,Utah Jazz,100.0,108.0
2023-01-28,LA Clippers,Atlanta Hawks,120.0,113.0
2023-01-28,New York Knicks,Brooklyn Nets,115.0,122.0
2023-01-28,Chicago Bulls,Orlando Magic,128.0,109.0
2023-01-28,Phoenix Suns,San Antonio Spurs,128.0,118.0
2023-01-28,Houston Rockets,Detroit Pistons,117.0,114.0
2023-01-28,Washington Wizards,New Orleans Pelicans,113.0,103.0
2023-01-28,Toronto Raptors,Portland Trail Blazers,123.0,105.0
2023-01-28,Denver Nuggets,Philadelphia 76ers,119.0,126.0
2023-01-28,Sacramento Kings,Minnesota Timberwolves,110.0,117.0
2023-01-28,Los Angeles Lakers,Boston Celtics,121.0,125.0
2023-01-29,Miami Heat,Charlotte Hornets,117.0,122.0
2023-01-29,Indiana Pacers,Memphis Grizzlies,100.0,112.0
2023-01-29,LA Clippers,Cleveland Cavaliers,99.0,122.0
2023-01-29,New Orleans Pelicans,Milwaukee Bucks,110.0,135.0
2023-01-30,Golden State Warriors,Oklahoma City Thunder,128.0,120.0
2023-01-30,Los Angeles Lakers,Brooklyn Nets,104.0,121.0
2023-01-30,Detroit Pistons,Dallas Mavericks,105.0,111.0
2023-01-30,Washington Wizards,San Antonio Spurs,127.0,106.0
2023-01-30,Orlando Magic,Philadelphia 76ers,119.0,109.0
2023-01-30,Toronto Raptors,Phoenix Suns,106.0,114.0
2023-01-30,Atlanta Hawks,Portland Trail Blazers,125.0,129.0
2023-01-30,Sacramento Kings,Minnesota Timberwolves,118.0,111.0
2023-01-31,New Orleans Pelicans,Denver Nuggets,113.0,122.0
2023-01-31,LA Clippers,Chicago Bulls,108.0,103.0
2023-01-31,Charlotte Hornets,Milwaukee Bucks,115.0,124.0
2023-01-31,Los Angeles Lakers,New York Knicks,129.0,123.0
2023-01-31,Miami Heat,Cleveland Cavaliers,100.0,97.0
2023-02-01,Golden State Warriors,Minnesota Timberwolves,114.0,119.0
2023-02-01,Toronto Raptors,Utah Jazz,128.0,131.0
2023-02-01,Brooklyn Nets,Boston Celtics,96.0,139.0
2023-02-01,Orlando Magic,Philadelphia 76ers,94.0,105.0
2023-02-01,Sacramento Kings,San Antonio Spurs,119.0,109.0
2023-02-01,Atlanta Hawks,Phoenix Suns,132.0,100.0
2023-02-01,Portland Trail Blazers,Memphis Grizzlies,122.0,112.0
2023-02-01,Oklahoma City Thunder,Houston Rockets,106.0,112.0
2023-02-01,Washington Wizards,Detroit Pistons,0.0,0.0
2023-02-02,New Orleans Pelicans,Dallas Mavericks,106.0,111.0
2023-02-02,Golden State Warriors,Denver Nuggets,117.0,134.0
2023-02-02,Los Angeles Lakers,Indiana Pacers,112.0,111.0
2023-02-02,Memphis Grizzlies,Cleveland Cavaliers,113.0,128.0
2023-02-02,LA Clippers,Milwaukee Bucks,105.0,106.0
2023-02-02,Miami Heat,New York Knicks,104.0,106.0
2023-02-02,Charlotte Hornets,Chicago Bulls,98.0,114.0
2023-02-03,Philadelphia 76ers,San Antonio Spurs,137.0,125.0
2023-02-03,Portland Trail Blazers,Washington Wizards,124.0,116.0
2023-02-03,Phoenix Suns,Boston Celtics,106.0,94.0
2023-02-03,Charlotte Hornets,Detroit Pistons,112.0,118.0
2023-02-03,Orlando Magic,Minnesota Timberwolves,127.0,120.0
2023-02-03,Sacramento Kings,Indiana Pacers,104.0,107.0
2023-02-03,Atlanta Hawks,Utah Jazz,115.0,108.0
2023-02-03,Toronto Raptors,Houston Rockets,117.0,111.0
2023-02-04,Houston Rockets,Oklahoma City Thunder,121.0,153.0
2023-02-04,Los Angeles Lakers,New Orleans Pelicans,126.0,131.0
2023-02-04,Phoenix Suns,Detroit Pistons,116.0,100.0
2023-02-04,Dallas Mavericks,Golden State Warriors,113.0,119.0
2023-02-04,Atlanta Hawks,Denver Nuggets,108.0,128.0
2023-02-04,Washington Wizards,Brooklyn Nets,123.0,125.0
2023-02-04,Miami Heat,Milwaukee Bucks,115.0,123.0
2023-02-04,LA Clippers,New York Knicks,134.0,128.0
2023-02-04,Portland Trail Blazers,Chicago Bulls,121.0,129.0
2023-02-05,Denver Nuggets,Minnesota Timberwolves,98.0,128.0
2023-02-05,Cleveland Cavaliers,Indiana Pacers,122.0,103.0
2023-02-05,Philadelphia 76ers,New York Knicks,97.0,108.0
2023-02-05,Toronto Raptors,Memphis Grizzlies,106.0,103.0
2023-02-05,Sacramento Kings,New Orleans Pelicans,104.0,136.0
2023-02-05,Orlando Magic,Charlotte Hornets,119.0,113.0
2023-02-06,San Antonio Spurs,Chicago Bulls,104.0,128.0
2023-02-06,LA Clippers,Brooklyn Nets,124.0,116.0
2023-02-06,Cleveland Cavaliers,Washington Wizards,114.0,91.0
2023-02-06,Oklahoma City Thunder,Golden State Warriors,114.0,141.0
2023-02-06,Sacramento Kings,Houston Rockets,140.0,120.0
2023-02-06,Boston Celtics,Detroit Pistons,111.0,99.0
2023-02-06,Dallas Mavericks,Utah Jazz,124.0,111.0
2023-02-06,Milwaukee Bucks,Portland Trail Blazers,127.0,108.0
2023-02-07,Phoenix Suns,Brooklyn Nets,116.0,112.0
2023-02-07,New York Knicks,Orlando Magic,102.0,98.0
2023-02-07,Chicago Bulls,Memphis Grizzlies,89.0,104.0
2023-02-07,Oklahoma City Thunder,Los Angeles Lakers,133.0,130.0
2023-02-07,Atlanta Hawks,New Orleans Pelicans,107.0,116.0
2023-02-07,Minnesota Timberwolves,Denver Nuggets,112.0,146.0
2023-02-08,Sacramento Kings,Houston Rockets,130.0,128.0
2023-02-08,Minnesota Timberwolves,Utah Jazz,143.0,118.0
2023-02-08,Dallas Mavericks,LA Clippers,110.0,104.0
2023-02-08,Charlotte Hornets,Washington Wizards,104.0,118.0
2023-02-08,Philadelphia 76ers,Boston Celtics,99.0,106.0
2023-02-08,Detroit Pistons,Cleveland Cavaliers,85.0,113.0
2023-02-08,Golden State Warriors,Portland Trail Blazers,122.0,125.0
2023-02-08,San Antonio Spurs,Toronto Raptors,98.0,112.0
2023-02-08,Indiana Pacers,Miami Heat,111.0,116.0
2023-02-09,Phoenix Suns,Atlanta Hawks,107.0,116.0
2023-02-09,Denver Nuggets,Orlando Magic,104.0,115.0
2023-02-09,Milwaukee Bucks,Los Angeles Lakers,115.0,106.0
2023-02-09,Chicago Bulls,Brooklyn Nets,105.0,116.0
2023-02-10,Minnesota Timberwolves,Memphis Grizzlies,107.0,128.0
2023-02-10,Oklahoma City Thunder,Portland Trail Blazers,138.0,129.0
2023-02-10,Cleveland Cavaliers,New Orleans Pelicans,118.0,107.0
2023-02-10,Dallas Mavericks,Sacramento Kings,122.0,114.0
2023-02-10,Charlotte Hornets,Boston Celtics,116.0,127.0
2023-02-10,Utah Jazz,Toronto Raptors,122.0,116.0
2023-02-10,San Antonio Spurs,Detroit Pistons,131.0,138.0
2023-02-10,Phoenix Suns,Indiana Pacers,117.0,104.0
2023-02-10,Milwaukee Bucks,LA Clippers,119.0,106.0
2023-02-10,New York Knicks,Philadelphia 76ers,108.0,119.0
2023-02-10,Houston Rockets,Miami Heat,95.0,97.0
2023-02-11,Indiana Pacers,Washington Wizards,113.0,127.0
2023-02-11,Utah Jazz,New York Knicks,120.0,126.0
2023-02-11,Dallas Mavericks,Sacramento Kings,128.0,133.0
2023-02-11,Denver Nuggets,Charlotte Hornets,119.0,105.0
2023-02-11,San Antonio Spurs,Atlanta Hawks,106.0,125.0
2023-02-11,Los Angeles Lakers,Golden State Warriors,109.0,103.0
2023-02-11,Chicago Bulls,Cleveland Cavaliers,89.0,97.0
2023-02-11,Miami Heat,Orlando Magic,107.0,103.0
2023-02-11,Philadelphia 76ers,Brooklyn Nets,101.0,98.0
2023-02-12,Detroit Pistons,Toronto Raptors,118.0,119.0
2023-02-12,Memphis Grizzlies,Boston Celtics,109.0,119.0
2023-02-13,Minnesota Timberwolves,Dallas Mavericks,124.0,121.0
2023-02-13,Atlanta Hawks,Charlotte Hornets,138.0,144.0
2023-02-13,Los Angeles Lakers,Portland Trail Blazers,115.0,127.0
2023-02-13,Utah Jazz,Indiana Pacers,123.0,117.0
2023-02-13,Houston Rockets,Philadelphia 76ers,104.0,123.0
2023-02-13,New Orleans Pelicans,Oklahoma City Thunder,103.0,100.0
2023-02-13,San Antonio Spurs,Cleveland Cavaliers,109.0,117.0
2023-02-13,Orlando Magic,Chicago Bulls,100.0,91.0
2023-02-13,Denver Nuggets,Miami Heat,112.0,108.0
2023-02-13,Washington Wizards,Golden State Warriors,126.0,135.0
2023-02-13,Brooklyn Nets,New York Knicks,106.0,124.0
2023-02-14,Sacramento Kings,Phoenix Suns,109.0,120.0
2023-02-14,Washington Wizards,Portland Trail Blazers,126.0,101.0
2023-02-14,Boston Celtics,Milwaukee Bucks,125.0,131.0
2023-02-14,Golden State Warriors,LA Clippers,124.0,134.0
2023-02-14,Orlando Magic,Toronto Raptors,113.0,123.0
2023-02-15,Chicago Bulls,Indiana Pacers,113.0,117.0
2023-02-15,Dallas Mavericks,Denver Nuggets,109.0,118.0
2023-02-15,Detroit Pistons,Boston Celtics,109.0,127.0
2023-02-15,Cleveland Cavaliers,Philadelphia 76ers,112.0,118.0
2023-02-15,New Orleans Pelicans,Los Angeles Lakers,102.0,120.0
2023-02-15,New York Knicks,Atlanta Hawks,122.0,101.0
2023-02-15,Utah Jazz,Memphis Grizzlies,111.0,117.0
2023-02-15,Houston Rockets,Oklahoma City Thunder,96.0,133.0
2023-02-15,San Antonio Spurs,Charlotte Hornets,110.0,120.0
2023-02-15,Miami Heat,Brooklyn Nets,105.0,116.0
2023-02-16,LA Clippers,Phoenix Suns,116.0,107.0
2023-02-16,Milwaukee Bucks,Chicago Bulls,112.0,100.0
2023-02-16,Washington Wizards,Minnesota Timberwolves,114.0,106.0
2023-02-23,Memphis Grizzlies,Philadelphia 76ers,105.0,110.0
2023-02-23,Detroit Pistons,Orlando Magic,106.0,108.0
2023-02-23,Portland Trail Blazers,Sacramento Kings,116.0,133.0
2023-02-23,New Orleans Pelicans,Toronto Raptors,110.0,115.0
2023-02-23,Denver Nuggets,Cleveland Cavaliers,115.0,109.0
2023-02-23,San Antonio Spurs,Dallas Mavericks,116.0,142.0
2023-02-23,Oklahoma City Thunder,Utah Jazz,119.0,120.0
2023-02-23,Golden State Warriors,Los Angeles Lakers,111.0,124.0
2023-02-23,Boston Celtics,Indiana Pacers,142.0,138.0
2023-02-24,Cleveland Cavaliers,Atlanta Hawks,119.0,136.0
2023-02-24,Oklahoma City Thunder,Phoenix Suns,115.0,124.0
2023-02-24,Brooklyn Nets,Chicago Bulls,87.0,131.0
2023-02-24,Sacramento Kings,LA Clippers,176.0,175.0
2023-02-24,Miami Heat,Milwaukee Bucks,99.0,128.0
2023-02-24,Houston Rockets,Golden State Warriors,101.0,116.0
2023-02-24,Charlotte Hornets,Minnesota Timberwolves,121.0,113.0
2023-02-24,New York Knicks,Washington Wizards,115.0,109.0
2023-02-25,Indiana Pacers,Orlando Magic,121.0,108.0
2023-02-25,Miami Heat,Charlotte Hornets,103.0,108.0
2023-02-25,Toronto Raptors,Detroit Pistons,95.0,91.0
2023-02-25,New Orleans Pelicans,New York Knicks,106.0,128.0
2023-02-25,Boston Celtics,Philadelphia 76ers,110.0,107.0
2023-02-25,San Antonio Spurs,Utah Jazz,102.0,118.0
2023-02-25,Denver Nuggets,Memphis Grizzlies,94.0,112.0
2023-02-26,Los Angeles Lakers,Dallas Mavericks,111.0,108.0
2023-02-26,Houston Rockets,Portland Trail Blazers,114.0,131.0
2023-02-26,Brooklyn Nets,Atlanta Hawks,127.0,129.0
2023-02-26,Minnesota Timberwolves,Golden State Warriors,104.0,109.0
2023-02-26,LA Clippers,Denver Nuggets,124.0,134.0
2023-02-26,Toronto Raptors,Cleveland Cavaliers,93.0,118.0
2023-02-26,Washington Wizards,Chicago Bulls,82.0,102.0
2023-02-26,Sacramento Kings,Oklahoma City Thunder,124.0,115.0
2023-02-26,Phoenix Suns,Milwaukee Bucks,101.0,104.0
2023-02-27,Miami Heat,Philadelphia 76ers,101.0,99.0
2023-02-27,Detroit Pistons,Charlotte Hornets,106.0,117.0
2023-02-27,Orlando Magic,New Orleans Pelicans,101.0,93.0
2023-02-27,Boston Celtics,New York Knicks,94.0,109.0
2023-02-28,Portland Trail Blazers,Golden State Warriors,105.0,123.0
2023-02-28,San Antonio Spurs,Utah Jazz,102.0,94.0
2023-02-28,Los Angeles Lakers,Memphis Grizzlies,109.0,121.0
2023-02-28,Indiana Pacers,Dallas Mavericks,124.0,122.0
2023-02-28,Chicago Bulls,Toronto Raptors,98.0,104.0
2023-02-28,Minnesota Timberwolves,LA Clippers,108.0,101.0
2023-02-28,Sacramento Kings,Oklahoma City Thunder,123.0,117.0
2023-02-28,Denver Nuggets,Houston Rockets,133.0,112.0
2023-02-28,Washington Wizards,Atlanta Hawks,119.0,116.0
2023-02-28,Milwaukee Bucks,Brooklyn Nets,118.0,104.0
2023-03-01,Brooklyn Nets,New York Knicks,118.0,142.0
2023-03-01,Orlando Magic,Milwaukee Bucks,117.0,139.0
2023-03-01,New Orleans Pelicans,Portland Trail Blazers,121.0,110.0
2023-03-01,Philadelphia 76ers,Miami Heat,119.0,96.0
2023-03-01,Cleveland Cavaliers,Boston Celtics,113.0,117.0
2023-03-01,Chicago Bulls,Detroit Pistons,117.0,115.0
2023-03-01,Phoenix Suns,Charlotte Hornets,105.0,91.0
2023-03-01,Memphis Grizzlies,Houston Rockets,113.0,99.0
2023-03-01,Los Angeles Lakers,Oklahoma City Thunder,123.0,117.0
2023-03-02,LA Clippers,Golden State Warriors,91.0,115.0
2023-03-02,Indiana Pacers,San Antonio Spurs,99.0,110.0
2023-03-02,Toronto Raptors,Washington Wizards,108.0,119.0
2023-03-02,Philadelphia 76ers,Dallas Mavericks,126.0,133.0
2023-03-03,Memphis Grizzlies,Denver Nuggets,97.0,113.0
2023-03-03,Phoenix Suns,Chicago Bulls,125.0,104.0
2023-03-03,New Orleans Pelicans,Golden State Warriors,99.0,108.0
2023-03-03,Portland Trail Blazers,Atlanta Hawks,111.0,129.0
2023-03-03,LA Clippers,Sacramento Kings,127.0,128.0
2023-03-03,New York Knicks,Miami Heat,122.0,120.0
2023-03-03,Minnesota Timberwolves,Los Angeles Lakers,110.0,102.0
2023-03-03,Utah Jazz,Oklahoma City Thunder,103.0,130.0
2023-03-03,Brooklyn Nets,Boston Celtics,115.0,105.0
2023-03-03,Orlando Magic,Charlotte Hornets,117.0,106.0
2023-03-04,Toronto Raptors,Washington Wizards,116.0,109.0
2023-03-04,Houston Rockets,San Antonio Spurs,122.0,110.0
2023-03-04,Minnesota Timberwolves,Sacramento Kings,138.0,134.0
2023-03-04,Philadelphia 76ers,Milwaukee Bucks,133.0,130.0
2023-03-04,Atlanta Hawks,Miami Heat,109.0,117.0
2023-03-04,Detroit Pistons,Cleveland Cavaliers,90.0,114.0
2023-03-05,New York Knicks,Boston Celtics,131.0,129.0
2023-03-05,Phoenix Suns,Dallas Mavericks,130.0,126.0
